id,smiles
ord-de11c2bc7acd4165a25c29f8a7d8dd39_0,COC(=O)Cc1ccc(C#Cc2ccc(CNCCC3CC3)c(C)c2)cc1
ord-f245a451103340e2aaa7cee37d55a41a_0,CC(O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)cc1SC(F)(F)F
ord-0afa09e3b9604793871d653eda6bc0a4_0,N#Cc1c(C(F)(F)F)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1C(N)=O
ord-db4e105653e5485cb9aa1c998288f49a_1,C[Si](C)(O)O
ord-ac3643124c094cd8b15f4587ea2a4c5a_0,COc1cc(CO[C@H]2CN(C(=O)OC(C)(C)C)C[C@@H](OC[C@H](O)Cn3cncn3)[C@@H]2c2ccc(OCCCOc3ccccc3[N+](=O)[O-])cc2)cc2ccccc12
ord-f9340792586e4768ac724c4f00216b97_0,C=CCOc1ccc([C@@H]2[C@@H](OCc3cc(OC)c4ccccc4c3)CN(C(=O)OC(C)(C)C)C[C@H]2OC[C@H](O)COC)cc1
ord-c0ac4975696a4e16868584b873a6a7ad_0,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
ord-c9b0fae56f304e2e8bd2df825bf54a41_0,CCOC(=O)C1CC(C)CC(O)(C(=O)OCC)N1C=O
ord-84475d5d9aa547ec8f7bc9355180495b_2,CCOC(=O)c1cn2c3c(cccc3c1=O)C1CCCCC12
ord-62d852d16966462f948a303ddc151888_0,C=CCc1c(O)ccc2c(C)cc(=O)oc12
ord-f905140e0f1c4bf1a83153a9509b7467_0,CCCCC=CC=C/C=C/C(=O)[O-]
ord-b5747e30d3574638a13a39c0f06064be_0,CCOC(=O)c1cnn(-c2ccc(OCC(CC)CC)c(C#N)c2)c1
ord-5f106eb708aa413abdde6e2582db6fe2_1,CC(C)(C)OC(=O)N[C@H]1CN(S(=O)(=O)[O-])C1=O
ord-6e56f17281e54e71b9940620c6a63914_0,CS(=O)(=O)c1ccc(C(CC2CCOCC2)C(=O)Nc2cnc(Br)cn2)cc1Cl
ord-16635085e7c24878bca954cb8c40857d_0,NC(=O)c1cc(N2CCCCC2)ccc1N
ord-7078ba9038ca44ab904a8d1407c24d0d_0,FC(F)(F)c1ccc(NN2CCN(Cc3ccccc3)CC2)cc1
ord-0b39635ae46042189de3b4b1f602e6e1_1,CCCc1ccc(OB(O)O)cc1
ord-d904bc76bf6e46f395079e27fd7177e7_0,N#Cc1cccc(C2=Nc3ccc(C#CC4=CCNCC4)cc3NC(=O)C2)c1
ord-6a120519d59a4063bcdd94a841367145_0,CC(=O)c1c(-c2ccc(Br)cc2)nn2c(Cl)cccc12
ord-2d7bd01b1a2f4621bfb2fae3cfdf3afb_0,Cn1nc(-c2ccc(Br)cc2)cc1O
ord-de8b0f140f6b4f67b9139f16ddd537b5_2,COc1ccc2c(c1)C[C@H](C(=O)O)CC2
ord-23a8e6cfcd84456da088b4f7f0076628_1,O=C(Cl)C(F)(F)C(F)(F)OCC(F)(F)F
ord-f2f9fad06ef147ab8f13da08f122ae2b_1,CCOC(=O)c1cccc2c1CCCC2CCc1cnc(N)s1
ord-ca288ede37584a1b87b069c2f276a2c6_1,CCCCC(CC)CCc1c(F)c(F)c(N)c(F)c1F
ord-704a7aa2cf7448438ec79cb43a033d07_1,C/C(C#N)=C1/c2ccc(CBr)cc2COc2c1ccc(F)c2F
ord-38bfe20bdcd34b67af896c2974d17d11_0,Cc1c(-c2ccn(C[C@H](C)NC(=O)c3csc(C(=O)O)n3)n2)ccc(C#N)c1Cl
ord-6c054c9b7b66478189a436db63a12ada_0,O=C(O)c1cc(CBr)on1
ord-d6bd65d01e0a4ea3ac7958b5a2f00cf3_0,CC(C)(C)OC(=O)N1CC[C@H](OS(C)(=O)=O)C1
ord-c72f3b0e598d47809fb2f02f633b47ac_0,Cn1cc(NC(c2ccc(Cl)cc2)c2cn(C3CC3)nc2C(=O)O)cc(Cl)c1=O
ord-c971c0d010ba439f811c4cabc13d65e6_6,CCOC(=O)c1ccc2c(n1)CCCC2NCCc1ccccc1OCc1ccc(C(C)(C)C)cc1
ord-edf431f47a4543738654c68fb67a65e4_0,COC(=O)c1ccc2ncsc2c1
ord-e74274a8183342cca6a74338ee093734_0,Nc1nc(Cl)c2nnn(Cc3cccc(C4(O)CCCC4)n3)c2n1
ord-6ff75dd2df164416935a2a436a299fe0_1,c1ccc(-c2cccc3c2ccc2cc4ccccc4cc23)cc1
ord-f3898318f89545faa80dbb31d13d2a67_2,COC(=O)C(C)(C)n1cc([C@@H]([NH3+])c2ccc(OCC(F)(F)F)cc2)nn1
ord-e3a8945ccf9842c395d2a3bcaff6dc0f_0,N#Cc1ccc2[nH]c3c(c2c1)CCCC3=O
ord-311ce2a7199f4ad789f1ab6d005690ab_1,CC(C)CN(C)C(=O)N(C1CCCCC1)C1CCCCC1
ord-63ffe958756f43abb0a4ee46b8172e1c_0,CNc1cnccc1-c1ccncc1F
ord-d10eafb1dbce4caab3fbdc8649c36dd3_0,COc1cc(F)ccc1-c1ccncc1NCC(F)F
ord-a5c32c3c6a3944348f5258f07b2c011f_1,O=c1[nH]ccc2cccnc12
ord-173417cefc3442359967254cb0821b51_0,COC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(-c3cnc(C)c(-c4ccc5c(cnn5C)n4)c3)sc2c1-c1ccc(Cl)cc1
ord-cb0a5ec4c9a94eba9cd90f3dc58e52ff_0,COc1cc(OCc2ccccc2)cc(C(=O)NCC2CCN(c3ccnc(-c4cccc(-n5cccn5)c4)n3)CC2)c1
ord-55e2c9d3c17f49668799566c074a3b56_1,CC1(C)CNC(=O)c2cc(N)ccc21
ord-ff3cfadd6a794b8097ab1f12c66e9d68_0,O=CN1CCN(CCO)CC1
ord-8ddf50f8f9f84125ac4b00fb5b9f0db7_0,COC(=O)c1cccc(-c2c(C)nn(-c3ccc(CCOS(C)(=O)=O)cc3)c2C)c1
ord-aebdbb78585847acb18c11de782d5471_0,CS(=O)(=O)OC1CN(c2nc(C(=O)OCc3ccc([N+](=O)[O-])cc3)cs2)C1
ord-e44f66abc49341ccbf4fad32b0c9018b_0,Cc1cccc(CN2CCNCC2)c1
ord-3d0a19e8af1846fd8bb8dc41512de99f_0,O=C(O)C(Cl)CC(Cl)(Cl)Cl
ord-7494f43c35ca4de8adaef7037c6180de_0,COC(=O)C(Cc1ccc(OCCn2ccc3cccnc32)cc1)C(=O)OC
ord-4eb11f8e6cdb4ea9961f5aa26870f1cc_3,CCC(CC)[CH2][Zn+]
ord-60dcab156e2e44c08dc7ee27566cfb9d_0,c1ccc(COc2ccc(N3CCN(Cc4nc5ccccc5[nH]4)CC3)nc2)cc1
ord-f426eb8f5f864e4fa84cba3b80e03055_0,CC1CC2CCC(C1)C2N
ord-51e372058a824fe2a70bbc5c499ab049_1,Nc1cc2c(cc1Br)CC(=O)N2
ord-aa7b4597554d4a3580659aa8c539e797_0,C[C@H]1CCCC[C@H]1NC(=O)Nc1cnc2c(ccn2COCC[Si](C)(C)C)n1
ord-cfd0813acb6a4e5ca95f026da5ebcd78_0,COC(=O)c1ccc2c(ncn2C)c1C
ord-bf106cc7dade4a3aa4907bfca138d955_0,CC(C)[C@@H]1NCC[C@@]1(O)C1CC1
ord-3b79d0d998534dfb9211cb7665088b3e_0,CC1(C)OC[C@H](CCOS(C)(=O)=O)O1
ord-34346d47025846879590cd775e8353ce_0,COc1cc(C(C)O)c2nn(COCC[Si](C)(C)C)cc2c1
ord-09b5c003d8cf4b0bb09515f0755ba42c_0,CC(=O)c1ccc(F)c(C(F)(F)F)c1
ord-660701ee7c2442d187f75f968d49efdc_2,COC(=O)C(Cc1ccc(O)cc1)Nc1ccccc1C(=O)c1ccc(F)cc1
ord-7402d408b2154b1fb88c350284346916_1,CCSc1ccccc1-c1cn2cc(C(F)(F)F)ccc2n1
ord-a08c6c95c67f49e4827cc7aedfa26c90_0,COC(=O)c1nc(I)c2c(=O)n(Cc3ccccc3)ccc2c1O
ord-cb80331ce4e04d4f8ecb3d364daa41bb_1,C=CCN(Cc1ccc(F)c(C)c1)C(=O)C(=O)O
ord-1cf0c38a303d4272bccc23c4efceb83c_1,CC(C)(C)OC(=O)N[C@H]1CCCN(c2ccncc2N)C1
ord-1ae6be8db59849b8a77c315c205d4a96_3,CCC=N[S@@](=O)C(C)(C)C
ord-08e095c7a13f40a98bd7cb225505f020_2,N#Cc1ccc([C@H]2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)cc1
ord-4589ba85123349e19b42b48f18ca7ea2_0,O=C(O)c1cc(OCc2ccccc2)c(F)c(F)c1Nc1ccccc1Cl
ord-d5eaa3be7c3441959d865642bd26f553_2,CCOC(=O)c1c(C2CCCO2)nc(C)n1N
ord-02e7e157382f4c56bd7aeca2fa201d85_0,Cc1oc(-c2ccc(C(=O)O)cc2)nc1CS(=O)(=O)C1CCCCC1
ord-8865ff729e964e2cbed46e38b67efdaf_1,Cc1cc2ncccc2c(-c2ccc(Cl)cc2)c1[C@@H](CO)OC(C)(C)C
ord-761cc30f04cd4a679876072d97cb9616_1,OCc1nccc2c1CCCC2
ord-89241ac03c0c423faed9746866cfa63a_0,Nc1ccnc(C2=Cc3ccccc3CC2)c1
ord-7f94728e52be478d95a3b93ecae89e74_0,COC(=O)c1ccc(C(F)(F)F)c(OCCc2ccc(Cl)cc2Cl)c1
ord-6ea8baa7d6aa41868e8c3ed82a0b8f6a_0,Cc1cccc2c1N(CCCCl)C(=O)CO2
ord-fd013e20c8e6410f9d7f91052d216540_0,Clc1cccnc1N1CCc2c(Cl)ncnc2C1
ord-4b333c9749534a9cbe1332309c788255_0,CCCCC[C@H](O)C#CC=O
ord-055be7d36ea34b998a8f97432033e77c_1,CC(C)(CC(=O)Cl)Cc1ccc(Cl)cc1
ord-61bf590b69414a08a736841a8904d565_1,CC(=O)Nc1cccc(Cl)c1
ord-dd92566489e94078b4190bd1d3c3808f_2,COCN(C(=O)CCl)C(=C(C)C)C(C)C
ord-596c85d4922e48db8a9a0c9b38786b39_0,ClCn1c(Br)nc(Cl)c1Cl
ord-dba61ea9c7b1451d910e35d739749500_2,CC1=C(CCCCCN2CCNCC2)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C1=O
ord-64ad88f3e4ab4e33b10a215e3ed424f0_0,CCOC(=O)c1cncc(-c2ccc(C#N)c(F)c2)c1
ord-ff9b2607d9a947969453850003a6e5b4_0,COc1ccc2cc(-c3cccnc3)ccc2n1
ord-8c1c78df20dc4e6386cfc9d4162e928d_0,CCCCOC(=O)c1ncc[nH]1
ord-e93e874ed850453e897616564fb2d914_0,O=C1OCCC=C1Br
ord-293f0ba10f044612b5070fc3348ef8a1_3,O=C(Cl)N1CCCCCC1
ord-caac7c0adcbc46e4bac400c1ce8cbf68_0,O=Cc1ccc(-c2cnccn2)cc1
ord-d12d56693a184f30bef60edf9d5bb5bf_2,O=C=NC(=O)c1ccc(Cl)cc1
ord-d1011213f0be4f55ad73edfaaed38614_0,CCc1nc(NC(=O)OC(C)(C)C)sc1SC
ord-8189a387c9fa4fd1bc1ddec02cc84917_0,CCCCn1nc(C)c(C#N)c1NC(=O)c1ccccc1F
ord-8e8f90ec68b242c08afd89deae97612f_3,O=C1OCc2nc(CCCN3CCOCC3)ccc21
ord-81e2d5ae8d7448e2b5a01bb908fd7298_0,COc1cccc2scnc12
ord-cae31a63bb1b44d491e897c5d28345f4_3,Fc1ccc(-c2cc(Cl)c(CBr)c(Cl)c2)cc1
ord-16ec3ae3ddca4d108f38206e7a5f6c57_0,CC(=O)c1c(Cl)nc(-c2ccccc2)n1Cc1ccc(-c2ccccc2S(N)(=O)=O)cc1
ord-95e3656e8e4142f4b1a92869c83b1331_0,CCOC(=O)C(C)(C)Oc1ccc(C(O)C(=O)Nc2cc(C)cc(C)c2)cc1
ord-5f93154fbac643c08a79affc6e920ecf_0,COc1ccc2ccc(O)cc2n1
ord-2a0a93e74c0248a28157fa47f7e423ca_0,CCOC(=O)/C=C(\Nc1ccccc1)c1ccccc1
ord-b296efbce781474596d812761e697830_0,COc1ccc(OCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)OC(C)(C)C)CCCO2)cc1
ord-9d95bf9d76eb4d2b896dfbfd4c034158_0,C=C(NC(=O)c1ccccc1)C(=O)OC
ord-f5e2315221154c1b815e6807d72e7219_5,CCOC(=O)[C@@H](C)Oc1cc(Cl)nc(SCc2cccc(F)c2F)n1
ord-a3650f455b57472ba38730388c73dd5a_0,COc1cc(NS(=O)(=O)N2CCN(C(=O)CNC(=O)OC(C)(C)C)CC2)nc(SCc2cccc(F)c2F)n1
ord-de1307cdeb3f4badb11b9a7ee1925924_0,CCOCC1(O)CCN(c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)CC1
ord-eccdf4cd5940418ca04dec47ef738642_0,CCOC(=O)c1cnn2c(Nc3cccc(C)c3)c(C(=O)O)cnc12
ord-b2120d0ba6c04642a203893690d95f8b_3,CC(=O)C1=CCN(C(=O)OCc2ccccc2)CC1
ord-3fffce5606ed4f51983ce31d598c8667_0,Clc1ncnc(Cl)c1C1CC1
ord-f7f4cbd8cfab4cc5b46a8b6ae0bb2c01_0,CC(C)(C)OC(=O)CNC(=O)c1cnc2n1[C@](C)(Cc1ccc(OC(F)(F)F)cc1)C(=O)N2c1cc(Cl)cc(Cl)c1
ord-d94f754bbfa747f4b9a3593267193348_2,O=C(Cl)C1CCCc2ccccc21
ord-1688917e13bb43229249badaf4d18a88_0,CC1(C)OB(c2c(F)ccc3c2ccn3[Si](C)(C)C(C)(C)C)OC1(C)C
ord-f4c9a8ecc7c944298409d2cfe1f2abf0_0,CC1=CC(C)(C)Nc2ccc3c(c21)c(=O)oc1cc(O)ccc13
ord-728ab622c747430cb7707ec65bb325dd_0,COc1ccc2ncc([N+](=O)[O-])cc2c1
ord-b239ebd343774087a32d3713c086554f_0,CC1=C(C#N)[C@@H](c2ccc(C#N)cc2)n2nc(N(CC(=O)OC(C)(C)C)C(=O)OCc3ccccc3)nc2N1c1cccc(C(F)(F)F)c1
ord-3757b5f31c3541aba121606f57cb3e81_0,Cc1cc(O[Si](C)(C)C(C)(C)C)ccc1Br
ord-3330ccdc9b824ff091aaa1e797e772a2_1,COc1cc(I)ccc1C(=O)Cl
ord-3870aefc5a5e4fbba4788048c5d7367f_0,Cc1nc(-c2ccc(Oc3ccccc3)c(-n3ccnc3)c2)sc1C(=O)[O-]
ord-70718b8c2892474ea98d6440dd4dd67a_1,C[C@H](N[C@H]1CN(c2ncnc(N)c2F)CCC1C(=O)O)c1ccccc1
ord-2ac3b9abfc6b4dac9e84310d5cecab5b_0,COc1ccc(Cc2cc([C@]3(OC)O[C@H](C=O)[C@@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)ccc2Cl)c(F)c1F
ord-4d2257a686604e699c2172b817c93743_1,COc1ccc(-c2cc(=O)[nH]c(=S)n2CC(=O)NCCNC(=O)OC(C)(C)C)c(OC)c1
ord-b77654e5bee5432b96d896f39b2a2788_0,CNC(=O)c1ccnc(-c2ccc(C(O)(c3cn(C(c4ccccc4)(c4ccccc4)c4ccccc4)cn3)C(C)C)cc2)c1
ord-dfd03f360fd54ebbb9cb9e3b22af1580_2,Nc1cnc2[nH]ccc2c1F
ord-68f068215f2b42b1a89a430bc6a006cc_0,O=c1ccc2cc(OCCCCSc3ccc(Cl)cc3)ccc2[nH]1
ord-2db97c17cfad4ba4bbc6cc00c3a95b23_1,CC(C)CCCC(C)N
ord-6e418e080592481aacff241b77ef5010_1,O=C1CCCCC1Cc1nc(-c2ccccc2)c(-c2ccccc2)o1
ord-b6e8bd2fd0a24b26a036cc777f25fea0_0,Cc1oc(Cc2ccc(Br)cc2)c(C(=O)c2cc(C(C)C)c(O)c(C(C)C)c2)c1C
ord-645718f6c90f40e18f5950d96f535a50_2,O=C(OCc1ccccc1)[C@@H](CC1CCC1)N1C[C@H](CO)[C@@H](c2ccccc2)C1
ord-f025cb6cc6574c74997aa21a3e002864_0,OC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1
ord-70577d39ad844d09a0471beb5f6ee8a9_2,CC(C)(C)[Si](C)(C)OCc1ccc(C=O)cc1Cl
ord-42694d9a28ab429dbfe84f17d2d0e85a_3,CCCCC(CC)CC1c2ccccc2-c2ccccc21
ord-eb0f38aefc734fc0bcde504e2a1cab8a_0,CCOC(=O)CCCCCCC1=C(OC)C(=O)CC1=O
ord-6ba6e80cdace4090adbd25eee30b3258_0,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCl)cc1)c1ccccc1
ord-7e1eca66438d4aa189be6daa3ca3a5a6_0,CC(=O)Nc1ccc(C(=O)C(C)C)cc1[N+](=O)[O-]
ord-cd2c18aed5804789934597fcca72b072_1,O=C1c2ccccc2CC1C1CCNCC1
ord-57f3267606f5474ca42f7b01c0f8c7cd_0,CCOC(=O)CC(=O)CC(O)/C=C/c1c(-c2ccc(F)cc2)c2c3ccccc3cnn2c1C(C)C
ord-98c5ec1a52434ea39ad60ed46a0601c9_0,CC(Oc1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)C(=O)O
ord-73fa05b8d3b248268b81ebe76ad62501_0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ord-059f50e3ca1740f09aadcf1c9c122f6b_0,CC(=O)Nc1nc(C)c(-c2cc(Cl)c(S(N)(=O)=O)c(Cl)c2)s1
ord-e58be3b25fcc49fc9b8a42c0c09faff4_0,CN(C)C1(c2ccccc2)CCC(c2[nH]c3ccccc3c2CCC(=O)O)CC1
ord-f517e58464ca4770b41a32a5017a270a_0,Cc1nn(-c2ccccc2)c2ccc(Br)cc12
ord-137ff4e929d147029a21b39b1417a895_0,CCN(CC)CCn1c(CNC(=O)C(C)(C)C)nc2cc(C=CC(=O)OC)ccc21
ord-2d9370ede8d14ee6b1e6e83ec1771eb1_2,CC(C)(C)[Si](OCCOC[C@H](Oc1ncnc2c1cnn2-c1cccc(Cl)c1Cl)C(=O)Nc1ccc(C#N)cn1)(c1ccccc1)c1ccccc1
ord-2f6d307e7b63436794118920ddb09bdf_2,COC(=O)[C@H](COCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)Oc1ncnc2c1cnn2-c1cc(F)ccc1C
ord-c2abe44e51bb4776aecfc830de547c76_0,O=[N+]([O-])c1ccccc1S(=O)(=O)OCC(F)(F)F
ord-aa25e9082bf04dba8ebd96a3fc0bfc13_0,Clc1ccc2c(c1)C(Cl)Cc1ccccc1S2
ord-b0a4974399824d788d0e306ea9481897_4,CCOC(=O)c1sc(Cl)cc1O
ord-cb0154b47e604481aa2c35579b9cff93_1,CCOC(=O)COc1cc2c(c(Cl)c1Cl)C(=O)C(c1ccccc1)C2
ord-a0fb40521bb6404dab2f3a3a95e75677_2,Cc1ccc(C(=O)Cl)c(C)c1C
ord-7e19ddbbab194cbe840aec9dd6176c94_0,COC(=O)Cc1c(Cl)nc(Cc2ccc(NC(=O)c3ccc4ccccc4c3)cc2)nc1N1CCCC1
ord-faddbb6ac0d644f8850447eac37b3f1d_0,CCCc1c(OCc2ccc(C(OC3CCCCO3)c3cccc(C#N)c3)cc2)ccc(C(C)=O)c1O
ord-a8471887ef934bd69d165a312394feda_2,CCCOc1ccc(CS)cc1
ord-2cc273e41362477eac54574d2e47ddc6_0,COC(=O)NCc1cccc(-c2ccccc2)c1
ord-941ea02db34d436094e3387ff9fdfad3_0,CC(C)(C)OC(=O)Nc1ccc(OCC#N)c2ccccc12
ord-3e24c9d5ead049d1a14fa018759d0d9d_0,CCCc1cc(Oc2ccc(Cl)cc2)ccc1-c1coc2ccc(OC)cc12
ord-409c9ccd9d71493f8212720e35bf7a12_0,CC1C(=O)C(C)(C)C(=O)N1c1ccc(C#N)c(Cl)c1
ord-e6dc2ec960a246e29a734d2e44ba6950_0,COC(=O)c1cc(OC)c2ncsc2c1
ord-d091a5da7cd343828f966c76d7cb7083_0,O=C1ON=[N+]2CCCC12
ord-956eb162e2464261812b76e3bbf20579_0,CCOC(=O)N1C2CCC1CC(C=O)C2
ord-2b48cf2fbe0e4b5f8d36db4888330193_0,COCCCCc1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(=O)N3CCOCC3)CN(C(=O)OC(C)(C)C)C2)nnn1-c1ccccc1F
ord-9119926feec54c5db2d1bb1179ddeaab_1,CC(C)(C)OC(=O)N1CCN2c3ncccc3N(C(=O)C3CC3)CCC2C1
ord-49fa108c14cd4459a4b43f61f54f3b95_0,C[C@H](Nc1cc(C(=O)O)cc(Nc2cnccn2)n1)c1ccc(F)cc1
ord-1d6a3337b60049ebad738a60e927b959_0,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)O)c(N3CCC(F)(F)C3)cc21
ord-90376fa523c24266a538b2be35954a68_0,Cc1ccc(C2=NC(=O)C(C)(C(C)C)N2)nc1
ord-b1f725efcfff4728922833dcb8d39183_0,CCCC(Oc1ccc(OCC(=O)OCC)c(C)c1)c1ccc(-c2cccc(C(F)(F)F)c2)nc1C
ord-cef6cedffada41f0bfd80bb02f266653_1,O=c1[nH]c(=S)[nH]cc1Cc1cnc2ccccc2c1
ord-2b91a5fc30e744e6b747c8a2d0349df5_1,COc1cnc(OC)c(B([O-])[O-])c1OC
ord-13238d94364b4ec3b3ccebdaf18450a6_0,COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl
ord-b5414ddf5a2343b081d3026e5e10cc4e_0,OC1(CNc2c(Br)cnc3ccccc23)CCCCC1
ord-2973c305d8c84be5af55021349cbf820_0,CCC(CC(=O)CCl)c1ccc(C(=O)OC)cc1
ord-5e9564f0657846d389ed0fb704e002ba_0,O=C1CC(=O)C2C=CC1O2
ord-03bbb512b3d3459a9cd0034ea0991ff9_0,CC(C)c1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)N(Cc1ccccc1)CCO2
ord-4eed82a767c34567aa03e284df4a0a94_3,O=C(F)c1ccc(Cl)nc1NCc1ccccn1
ord-c5f9367966884575a5c17f9d0b7ea9ee_0,COC(=O)c1cnc2c(c1)CCN(C(=O)OC(C)(C)C)C2
ord-b478e8d9611d4abf98f7ee01b351c7a6_0,COC(=O)C1=CO[C@@H](OC)[C@@H]2C(CO)=CC[C@H]12
ord-0ae627338454473a8bd0568cf8216479_0,CCCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1O)[C@H](C(=O)OC)[C@H]2c1ccc2c(c1)OCO2
ord-e446f29712a246958ef4112afe49623c_3,CC(C)(O)CON1C(C)(C)CC(=O)CC1(C)C
ord-672f2d856d034d33806068a9f473dd91_0,O=C(CCCN1CCCC1Cc1ccc(Cl)cc1)c1ccc(F)cc1
ord-00c04176b64e49199de66193404a206a_1,CCOC(=O)C1CCN(C(=O)N2CCC(Nc3ccc(CCN)cc3)CC2)CC1
ord-78a4a7446e0b4629befa49a75deb0fec_0,Cc1ccc(-c2cc3ccc4ccccc4c3o2)cc1
ord-404a4c0c8a5542d2aa1655f8bcfd8779_0,CCOC(=O)C(C)(C)Oc1c(C)cc(CN(Cc2ccsc2)c2sc(-c3ccc(C(F)(F)F)cc3)nc2C)cc1C
ord-c13534026af14e9b9e4b4fb6e52718e0_0,CC(C)OC(=O)Nc1ccc(-c2ccccc2)cc1
ord-2c62c12bd77341629c39e3e930a8797b_0,Nc1nc(NCC2CCN(S(=O)(=O)CCc3ccccc3)CC2)ccc1[N+](=O)[O-]
ord-7daf8408ca6a42eeb51f8c2ad1eadcf8_0,COc1ccccc1OC1C(=O)NC(=S)NC1=O
ord-b0216f5c1f2548eda4e62609a49b0bb2_0,CNCc1cc2cc(F)ccc2n1C
ord-a4c62677d9524c9faf93f52d302f61aa_0,CC(C)(C)[Si](O[C@@H]1CC[C@@H](Nc2nc(-n3cnc4ccc(F)cc43)ncc2[N+](=O)[O-])c2cc(F)ccc21)(c1ccccc1)c1ccccc1
ord-c7c93c45f7a6443e885115c27f55c220_0,CCOC(=O)c1cc2c(Br)csc2[nH]1
ord-96ef77207e924d3aba3635edb2e77480_0,C=CCO[C@H]1C[C@H](n2cnc3c(N=CN(C)C)ncnc32)O[C@@H]1CO[Si](C)(C)C(C)(C)C
ord-3f6d308d63d949208ba7179c20387e5b_0,CCOC(=O)CSc1cnc(NC(=O)N(CC2CCCC2)c2cccc(NC(C)=O)c2)s1
ord-5c442f429230475f9fc5052b398ba9cb_0,CCOC(=O)CSc1cnc(NC(=O)N(CC2CCCCC2)c2cccc(NC(C)=O)c2)s1
ord-2d5b797a4f1f4e2b89eba4b84a526e82_0,COc1ccc(-c2c(Br)c(OCc3ccccc3)nn2C(C)C)cc1
ord-091a7438e8664b329553d66e69de1c14_0,CN(Cc1csc(N)n1)c1nc(Cl)nc(NNC(=O)[C@H](CC2CCCC2)CN(C=O)OC2CCCCO2)c1F
ord-446b3c43eac341ff9a4b6fec48618b6f_0,C[C@H]1OC[C@@H](c2ccccc2)NC1=O
ord-00911e0a1a9c46fea5e05ade327d5138_0,COC(=O)c1cc2ccc([N+](=O)[O-])cc2cn1
ord-8ee6bc7e7b9f443398480694ffacf824_0,COc1ccc2cnc(C(=O)O)cc2c1
ord-8c106e01044f416a986966d398a56baf_0,CCCCC1Cc2cc(N)c(F)cc2C1=O
ord-c29914a0c772441b9a936215f05abedc_6,COCCOCOC(=O)c1ccc(C)c(OCOCCOC)c1
ord-3d87268a02d84dfd8983d98af4419c1f_0,Cc1ccc(S(=O)(=O)Oc2c([N+](=O)[O-])c(=O)n(C)c3ccccc23)cc1
ord-91943ab22a4d4391ac9eecca0aacbc26_0,Nc1nc(NCCO)c2nc[nH]c2n1
ord-faf1c8e955ab4c77810f272a5e7076e8_0,NCc1nc(-c2ncn3c2[C@@H]2CCN2C(=O)c2ccccc2-3)no1
ord-60f99dfd0dc641ee82308a4cdb06c481_0,COc1ccc(C(CCC(=O)c2ccc(F)cc2)C(=O)c2ccc(OCc3ccccc3)cc2)cc1
ord-7f5d5f55855a44fbaaa4193ca20dedd5_0,C=CCc1c(C(F)(F)F)[nH]n(-c2ccc(Br)c(Cl)c2)c1=O
ord-7191c6f4f450446cbd8d2d24d8daa55b_2,Cc1cccc2nc(COc3ccc(Cl)cc3)[nH]c12
ord-77762697fcde4e5eb0b920ab47585519_1,O=C(O)c1cncc(-c2noc(C(F)F)n2)c1
ord-a6ee35376a1343e29923510a63ddcdb1_0,COC(=O)CCn1c(C(O)c2ccc(Cl)cc2Cl)nc2cccc(N)c21
ord-d9da61bff2cf49fa9fffe0174e3fdc98_0,COC(=O)c1cc(N2CCOCC2)nc2c1nc(C)n2Cc1cccc(C(F)(F)F)c1C
ord-b23f852c9b744e9b9a93e4642538f3db_0,C=CCOC1(C)CCN(c2c(CC(=O)OC)c(C)nc3cc(Br)nn23)CC1
ord-6dd7f7646b4c4b45ae7fb5edd6b59eb8_0,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1
ord-c8ffb1d80ce5436980ab07d396a81a0d_4,CC(C)(C)C(=O)Oc1ccc(CBr)cc1Cl
ord-a132475b455a48288b5ca0054325c8c8_0,CCC(=O)N1CCN(C=O)C=C1C(=O)NC(C)(C)C
